"EPC","Timestamp","Antenna","TxPower(mW)","Channel Index","Frequency(MHz)","RSS(dBm)","Phase Angle(Radian)","Phase(Degree)","Doppler Shift(Hz)","Velocity",""
"D0000905","1681035700552558","1","20","15","924.125","-39.5","4.60194236365692","263.671875","0","0",""
"D0000905","1681035700584582","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-260","0.0199965292144173",""
"D0000905","1681035700621791","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-156","-0.0129075395380654",""
"D0000905","1681035700652584","1","20","15","924.125","-39.5","4.61421420996001","264.375","-156","0.00519898070634966",""
"D0000905","1681035700685747","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","0",""
"D0000905","1681035700720128","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-104","-0.00465641525524636",""
"D0000905","1681035700752954","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-312","0.0146309827171107",""
"D0000905","1681035700785889","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-208","-0.00486085358708441",""
"D0000905","1681035700819282","1","20","15","924.125","-39.5","4.61421420996001","264.375","-208","-0.00479418479593403",""
"D0000905","1681035700851304","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-260","0.00499944453471441",""
"D0000905","1681035700886528","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-208","0",""
"D0000905","1681035700920442","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-156","0",""
"D0000905","1681035700954198","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","-0.0047426298403432",""
"D0000905","1681035700986186","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.005004758437246",""
"D0000905","1681035701022222","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","0",""
"D0000905","1681035701054392","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-260","0.0149293328775839",""
"D0000905","1681035701086639","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.0148936843325542",""
"D0000905","1681035701120031","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-156","0.00958865673757936",""
"D0000905","1681035701154751","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-156","0.00461095083210325",""
"D0000905","1681035701189610","1","20","15","924.125","-39.5","4.63262197941464","265.4296875","-208","0.00459256470038225",""
"D0000905","1681035701222137","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-52","-0.00492182534173533",""
"D0000905","1681035701252218","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-104","-0.00532203759484808",""
"D0000905","1681035701288979","1","20","15","924.125","-39.5","4.61421420996001","264.375","0","-0.00435494716929967",""
"D0000905","1681035701323512","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-208","0.00463591963891423",""
"D0000905","1681035701353294","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0.00537546883656655",""
"D0000905","1681035701384933","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-52","0",""
"D0000905","1681035701420205","1","20","15","924.125","-39.5","4.61421420996001","264.375","-156","-0.00907758068102886",""
"D0000905","1681035701453276","1","20","15","924.125","-39.5","4.60194236365692","263.671875","52","-0.00968172797258172",""
"D0000905","1681035701488122","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-156","0.0137828341465843",""
"D0000905","1681035701522836","1","20","15","924.125","-39.5","4.63875790256618","265.78125","-364","0.0138352433793822",""
"D0000905","1681035701553217","1","20","15","924.125","-39.5","4.63875790256618","265.78125","-208","0",""
"D0000905","1681035701587507","1","20","15","924.125","-39.5","4.59580644050538","263.3203125","-104","-0.0326814082891331",""
"D0000905","1681035701621830","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-104","0.0186571352027066",""
"D0000905","1681035701653111","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-104","-0.0102357477632189",""
"D0000905","1681035701686102","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","0.00485260261558076",""
"D0000905","1681035701718905","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-208","0.00488041376979621",""
"D0000905","1681035701755926","1","20","15","924.125","-39.5","4.63875790256618","265.78125","-416","0.0129730865906344",""
"D0000905","1681035701785403","1","20","15","924.125","-39.5","4.61421420996001","264.375","-208","-0.0217243563307833",""
"D0000905","1681035701818773","1","20","15","924.125","-39.5","4.61421420996001","264.375","-260","0",""
"D0000905","1681035701853544","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","0","-0.00460418776827313",""
"D0000905","1681035701915824","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-260","0.00514104729899245",""
"D0000905","1681035701946776","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-208","0",""
"D0000905","1681035701982157","1","20","15","924.125","-39.5","4.61421420996001","264.375","-52","-0.00452480746419335",""
"D0000905","1681035702015387","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-312","0.00963540252125338",""
"D0000905","1681035702049739","1","20","15","924.125","-39.5","4.63262197941464","265.4296875","-260","0.00466034620664372",""
"D0000905","1681035702113834","1","20","15","924.125","-39.5","4.64489382571772","266.1328125","-468","0.00499546650723535",""
"D0000905","1681035702149986","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.0265698516636355",""
"D0000905","1681035702181579","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-156","0",""
"D0000905","1681035702217876","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-156","0.0132318549376498",""
"D0000905","1681035702251292","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0",""
"D0000905","1681035702283311","1","20","15","924.125","-39.5","4.59580644050538","263.3203125","0","-0.0249995647725764",""
"D0000905","1681035702315835","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0.0246113966441128",""
"D0000905","1681035702349064","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","-0.00963569249093412",""
"D0000905","1681035702381793","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-156","0.00978289669043509",""
"D0000905","1681035702418972","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","-0.00861196981578983",""
"D0000905","1681035702451351","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.0049443223351748",""
"D0000905","1681035702483409","1","20","15","924.125","-39.5","4.63262197941464","265.4296875","-364","0.0199753213413968",""
"D0000905","1681035702519322","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-156","-0.00891555775850667",""
"D0000905","1681035702549247","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-156","0.00534978155022974",""
"D0000905","1681035702583764","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-104","-0.00463806857173639",""
"D0000905","1681035702618440","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.0092336032351266",""
"D0000905","1681035702652579","1","20","15","924.125","-39.5","4.59580644050538","263.3203125","0","-0.00937884606406895",""
"D0000905","1681035702685279","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-104","0.0244789316346521",""
"D0000905","1681035702716987","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0",""
"D0000905","1681035702751621","1","20","15","924.125","-39.5","4.59580644050538","263.3203125","0","-0.0231120016299915",""
"D0000905","1681035702788631","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-156","0.0173025898828019",""
"D0000905","1681035702821977","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.00960188405749565",""
"D0000905","1681035702853534","1","20","15","924.125","-39.5","4.61421420996001","264.375","-208","0.00507311255476202",""
"D0000905","1681035702884262","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-156","0.00520997828985372",""
"D0000905","1681035702920526","1","20","15","924.125","-39.5","4.63262197941464","265.4296875","-260","0.00882926389204859",""
"D0000905","1681035702954356","1","20","15","924.125","-39.5","4.61421420996001","264.375","-156","-0.0141967673269842",""
"D0000905","1681035702986785","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0.00987339806288353",""
"D0000905","1681035703019206","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-260","-0.00493791717993353",""
"D0000905","1681035703054764","1","20","15","924.125","-39.5","4.61421420996001","264.375","-260","-0.00450228395552689",""
"D0000905","1681035703087348","1","20","15","924.125","-39.5","4.59580644050538","263.3203125","-52","-0.0147396464114865",""
"D0000905","1681035703117704","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","0.0158214731411212",""
"D0000905","1681035703151112","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.00479203223451344",""
"D0000905","1681035703188009","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-156","0.00867779022091904",""
"D0000905","1681035703222651","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-104","-0.00924266571737342",""
"D0000905","1681035703254834","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","0","0",""
"D0000905","1681035703287932","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","0",""
"D0000905","1681035703319089","1","20","15","924.125","-39.5","4.60194236365692","263.671875","0","-0.00513824222135074",""
"D0000905","1681035703358565","1","20","15","924.125","-39.5","4.60194236365692","263.671875","-52","0",""
"D0000905","1681035703390001","1","20","15","924.125","-39.5","4.60194236365692","263.671875","-52","0",""
"D0000905","1681035703424980","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0.0183072372441322",""
"D0000905","1681035703453321","1","20","15","924.125","-39.5","4.61421420996001","264.375","0","-0.0112975698028034",""
"D0000905","1681035703493894","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.0039457819951846",""
"D0000905","1681035703525148","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0.015366885476159",""
"D0000905","1681035703557371","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","-0.00993651819449617",""
"D0000905","1681035703593112","1","20","15","924.125","-39.5","4.60194236365692","263.671875","-104","-0.00895846299155731",""
"D0000905","1681035703626345","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-156","0.00481726635845771",""
"D0000905","1681035703656342","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-312","0.0106738815808664",""
"D0000905","1681035703692027","1","20","15","924.125","-39.5","4.63262197941464","265.4296875","-260","0.00897252138941432",""
"D0000905","1681035703725945","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-104","-0.0188799118922843",""
"D0000905","1681035703760006","1","20","15","924.125","-39.5","4.58967051735384","262.96875","104","-0.0141004855603733",""
"D0000905","1681035703815933","1","20","15","924.125","-39.5","4.61421420996001","264.375","-52","0.0114500840660593",""
"D0000905","1681035703850360","1","20","15","924.125","-39.5","4.62648605626309","265.078125","-208","0.00930038707355419",""
"D0000905","1681035703881214","1","20","15","924.125","-39.5","4.59580644050538","263.3203125","-156","-0.0259435102240593",""
"D0000905","1681035703915210","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-260","0.0188365940570214",""
"D0000905","1681035703948656","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-312","0",""
"D0000905","1681035703979322","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-156","-0.010441023471638",""
"D0000905","1681035704017176","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-104","0",""
"D0000905","1681035704050503","1","20","15","924.125","-39.5","4.61421420996001","264.375","-104","0.00480367908574504",""
"D0000905","1681035704083928","1","20","15","924.125","-39.5","4.61421420996001","264.375","-208","0",""
"D0000905","1681035704116201","1","20","15","924.125","-39.5","4.60194236365692","263.671875","-104","-0.00992112371893688",""
"D0000905","1681035704146455","1","20","15","924.125","-39.5","4.60194236365692","263.671875","-156","0",""
"D0000905","1681035704183548","1","20","15","924.125","-39.5","4.60194236365692","263.671875","-156","0",""
"D0000905","1681035704217573","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-156","0.00470513483881337",""
"D0000905","1681035704247663","1","20","15","924.125","-39.5","4.59580644050538","263.3203125","0","-0.0106408915181539",""
"D0000905","1681035704282249","1","20","15","924.125","-39.5","4.60194236365692","263.671875","-52","0.00462881550022046",""
"D0000905","1681035704314346","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-104","0.00498776249776069",""
"D0000905","1681035704348801","1","20","15","924.125","-39.5","4.60194236365692","263.671875","0","-0.00464641453753084",""
"D0000905","1681035704382366","1","20","15","924.125","-39.5","4.61421420996001","264.375","-156","0.00953923508956502",""
"D0000905","1681035704411785","1","20","15","924.125","-39.5","4.60194236365692","263.671875","52","-0.0108835931126568",""
"D0000905","1681035704448756","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-260","0.0129906315401768",""
"D0000905","1681035704480504","1","20","15","924.125","-39.5","4.61421420996001","264.375","-156","-0.00504259206534664",""
"D0000905","1681035704513048","1","20","15","924.125","-39.5","4.63262197941464","265.4296875","-156","0.0147577629877051",""
"D0000905","1681035704549127","1","20","15","924.125","-39.5","4.63875790256618","265.78125","-260","0.00443726857425718",""
"D0000905","1681035704581676","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-104","-0.0245924933009655",""
"D0000905","1681035704613586","1","20","15","924.125","-39.5","4.63875790256618","265.78125","-364","0.025084959713354",""
"D0000905","1681035704648775","1","20","15","924.125","-39.5","4.63875790256618","265.78125","-52","0",""
"D0000905","1681035704679475","1","20","15","924.125","-39.5","4.63875790256618","265.78125","-156","0",""
"D0000905","1681035704715801","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-52","-0.0132212916002829",""
"D0000905","1681035704745544","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-104","0",""
"D0000905","1681035704781723","1","20","15","924.125","-39.5","4.62648605626309","265.078125","52","0.00442500381134429",""
"D0000905","1681035704814811","1","20","15","924.125","-39.5","4.61421420996001","264.375","-52","-0.00967675368052617",""
"D0000905","1681035704848074","1","20","15","924.125","-39.5","4.60807828680847","264.0234375","-52","-0.00481292165140321",""
"D0000905","1681035704880346","1","20","15","924.125","-39.5","4.62035013311155","264.7265625","-52","0.00992143114096585",""
